key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2011-07-08 00:37:19.0000003,9.7,2011-07-08 00:37:19 UTC,-73.986814,40.755239,-73.948467,40.783083,1
2012-02-14 18:48:00.000000140,8.9,2012-02-14 18:48:00 UTC,-73.931787,40.744885,-73.96177,40.761185,5
2012-06-08 21:34:00.000000235,7.7,2012-06-08 21:34:00 UTC,-73.987365,40.733375,-73.992073,40.748968,1
2013-01-14 06:17:00.00000022,5,2013-01-14 06:17:00 UTC,-73.978652,40.756637,-73.98087,40.744882,1
2010-05-19 12:09:17.0000004,5.3,2010-05-19 12:09:17 UTC,-73.982818,40.766128,-73.977228,40.774344,2
2012-05-09 00:20:59.0000003,8.1,2012-05-09 00:20:59 UTC,-73.999833,40.720555,-74.007337,40.745858,1
2012-09-17 21:28:10.0000002,9.5,2012-09-17 21:28:10 UTC,-73.960933,40.714865,-73.93024,40.705188,1
2014-10-04 21:19:05.0000002,4.5,2014-10-04 21:19:05 UTC,-73.988487,40.764261,-73.987673,40.768005,1
2009-02-19 16:24:00.000000173,4.9,2009-02-19 16:24:00 UTC,-73.96425,40.76535,-73.959785,40.776928,1
2011-01-21 15:54:00.000000135,9.3,2011-01-21 15:54:00 UTC,-73.962203,40.7791,-73.983427,40.755467,1
2013-05-18 14:33:00.000000245,42.33,2013-05-18 14:33:00 UTC,-73.979938,40.72697,-74.030845,40.62378,5
2014-07-06 17:09:19.0000004,4.5,2014-07-06 17:09:19 UTC,-73.984604,40.779567,-73.976037,40.781937,1
2011-11-26 03:55:01.0000001,5.7,2011-11-26 03:55:01 UTC,-73.987246,40.722394,-73.979053,40.739632,2
2013-12-08 11:23:00.00000036,7,2013-12-08 11:23:00 UTC,-73.984648,40.764822,-73.972867,40.780352,2
2011-06-07 13:50:00.000000185,8.5,2011-06-07 13:50:00 UTC,-73.982317,40.77158,-73.991508,40.750448,1
2012-08-09 18:24:37.0000002,10.1,2012-08-09 18:24:37 UTC,-73.989752,40.733122,-73.991453,40.755415,1
2014-12-07 00:58:11.0000002,11,2014-12-07 00:58:11 UTC,-74.000982,40.736726,-73.969686,40.753725,1
2010-06-12 05:17:56.0000001,5.7,2010-06-12 05:17:56 UTC,-73.969268,40.689497,-73.987556,40.692887,1
2010-09-29 10:58:00.00000044,7.7,2010-09-29 10:58:00 UTC,-73.991687,40.742357,-73.982053,40.757387,1
2012-03-11 23:10:00.00000037,7.7,2012-03-11 23:10:00 UTC,-73.98378,40.75509,-73.98019,40.78047,1
2012-08-13 04:39:00.00000029,22.1,2012-08-13 04:39:00 UTC,-73.998093,40.741827,-73.998205,40.741022,1
2010-04-05 07:22:00.00000050,11.3,2010-04-05 07:22:00 UTC,-73.968918,40.800803,-73.98223,40.759102,1
2011-09-17 22:24:00.000000173,9.7,2011-09-17 22:24:00 UTC,-74.012383,40.70625,-74.008412,40.740502,1
2012-01-11 10:31:00.000000114,6.5,2012-01-11 10:31:00 UTC,-73.992142,40.755152,-73.994088,40.742758,5
2014-01-25 17:16:00.000000143,7.5,2014-01-25 17:16:00 UTC,-74.001397,40.730982,-73.986025,40.730997,1
2015-01-07 17:05:40.0000002,4,2015-01-07 17:05:40 UTC,-73.9699935913086,40.797355651855469,-73.973381042480469,40.792667388916016,1
2012-06-28 11:26:00.00000098,4.1,2012-06-28 11:26:00 UTC,-73.966782,40.770082,-73.959085,40.769082,1
2013-12-10 08:34:00.000000142,11.5,2013-12-10 08:34:00 UTC,-73.970405,40.755542,-73.979588,40.739857,1
2013-01-15 13:36:37.0000005,5.5,2013-01-15 13:36:37 UTC,-73.950849,40.775601,-73.955532,40.764334,1
2009-04-19 00:13:17.0000001,10.1,2009-04-19 00:13:17 UTC,-73.996553,40.737926,-74.010729,40.713406,1
2011-11-03 08:41:00.000000133,5.3,2011-11-03 08:41:00 UTC,-73.975915,40.760433,-73.96977,40.753163,1
2011-11-28 20:07:12.0000001,4.5,2011-11-28 20:07:12 UTC,-73.988951,40.68897,-73.987473,40.696361,1
2013-01-11 12:28:00.000000165,4,2013-01-11 12:28:00 UTC,-73.97198,40.782087,-73.96421,40.777242,1
2013-04-27 11:47:05.0000003,13.5,2013-04-27 11:47:05 UTC,-73.972328,40.762339,-74.005899,40.745419,1
2013-06-22 00:32:00.000000145,9.5,2013-06-22 00:32:00 UTC,-73.984612,40.744727,-74.009007,40.738165,5
2013-10-26 08:10:00.00000025,4,2013-10-26 08:10:00 UTC,-73.976745,40.754324,-73.980767,40.750265,1
2015-04-21 09:24:13.0000004,13,2015-04-21 09:24:13 UTC,-73.995285034179688,40.730937957763672,-73.981407165527344,40.758193969726562,1
2014-10-24 00:47:40.0000003,6.5,2014-10-24 00:47:40 UTC,-73.926466,40.698029,-73.917236,40.688965,2
2010-06-25 20:02:00.000000280,5.7,2010-06-25 20:02:00 UTC,0,0,0,0,1
2010-11-15 10:08:00.000000164,9.7,2010-11-15 10:08:00 UTC,-73.97383,40.783893,-73.966122,40.758115,5
2013-07-21 17:11:00.000000180,14.5,2013-07-21 17:11:00 UTC,-73.998347,40.723615,-73.967043,40.765702,1
2011-05-29 22:22:00.00000088,8.1,2011-05-29 22:22:00 UTC,-74.009003,40.70419,-74.004953,40.720225,1
2009-06-12 18:23:00.000000159,3.7,2009-06-12 18:23:00 UTC,0,0,0,0,1
2011-10-27 14:41:00.00000020,7.7,2011-10-27 14:41:00 UTC,-73.984387,40.7469,-73.977563,40.759327,1
2013-04-14 06:51:45.0000001,7.5,2013-04-14 06:51:45 UTC,-73.976159,40.736221,-73.977182,40.751998,1
2013-07-22 23:04:03.0000002,7.5,2013-07-22 23:04:03 UTC,-73.991318,40.716976,-73.979405,40.73577,2
2013-11-11 23:16:00.00000086,16.5,2013-11-11 23:16:00 UTC,-73.963432,40.774652,-73.963565,40.798447,4
2011-05-29 13:11:00.000000137,5.3,2011-05-29 13:11:00 UTC,-73.94709,40.77931,-73.932545,40.794718,1
2012-01-21 16:14:00.00000026,4.9,2012-01-21 16:14:00 UTC,-73.98806,40.737962,-73.978757,40.74484,5
2009-03-20 09:10:38.0000003,20.5,2009-03-20 09:10:38 UTC,-73.974314,40.783421,-74.016504,40.704708,4
2013-12-26 14:45:33.0000003,3.5,2013-12-26 14:45:33 UTC,-73.902097,40.763719,-73.90225,40.763566,1
2009-08-15 08:51:00.00000097,9.3,2009-08-15 08:51:00 UTC,-73.994505,40.751568,-74.004028,40.72383,1
2011-04-02 07:11:11.0000001,4.9,2011-04-02 07:11:11 UTC,-73.99022,40.729024,-73.986706,40.739917,1
2011-10-25 16:06:51.0000001,6.1,2011-10-25 16:06:51 UTC,-73.969675,40.762827,-73.971243,40.750877,1
2009-02-25 19:20:00.0000007,17.9,2009-02-25 19:20:00 UTC,-74.001437,40.746365,-73.994981,40.680621,1
2009-03-05 23:19:44.0000001,7.7,2009-03-05 23:19:44 UTC,-73.969766,40.750719,-73.985779,40.727077,1
2012-10-23 20:37:20.0000005,13.5,2012-10-23 20:37:20 UTC,-73.991208,40.735045,-73.982087,40.773999,2
2014-11-22 12:20:00.00000027,5.5,2014-11-22 12:20:00 UTC,-73.953682,40.779247,-73.944,40.791282,2
2009-10-20 23:54:00.00000083,4.1,2009-10-20 23:54:00 UTC,-73.960055,40.76216,-73.952295,40.772953,2
2010-03-27 20:06:00.00000023,6.9,2010-03-27 20:06:00 UTC,-73.98711,40.751837,-73.991817,40.745208,1
2012-06-20 20:45:00.000000192,5.3,2012-06-20 20:45:00 UTC,-73.967705,40.765757,-73.970165,40.75795,1
2014-08-16 23:07:58.0000003,8.5,2014-08-16 23:07:58 UTC,-73.955497,40.779622,-73.945918,40.804537,1
2009-02-01 23:18:00.000000145,9.3,2009-02-01 23:18:00 UTC,-73.97242,40.786097,-74.004142,40.742573,2
2009-06-05 12:13:06.0000006,9.3,2009-06-05 12:13:06 UTC,-73.974532,40.75673,-73.977152,40.772657,1
2010-10-04 20:26:37.0000001,12.1,2010-10-04 20:26:37 UTC,-74.008897,40.719347,-73.983807,40.775435,1
2011-11-14 22:54:00.00000046,5.3,2011-11-14 22:54:00 UTC,-74.005907,40.745658,-73.992398,40.763875,1
2013-02-25 21:18:00.00000060,10,2013-02-25 21:18:00 UTC,-74.007992,40.745295,-73.975648,40.74907,5
2013-03-25 19:23:12.0000004,7,2013-03-25 19:23:12 UTC,-73.982378,40.768638,-73.994505,40.755911,1
2011-04-22 01:51:00.000000124,5.3,2011-04-22 01:51:00 UTC,-73.998748,40.734675,-73.98564,40.742198,1
2012-10-17 22:33:27.0000006,6.5,2012-10-17 22:33:27 UTC,-73.990504,40.686635,-73.9796,40.677705,1
2013-11-02 20:24:04.0000005,5.5,2013-11-02 20:24:04 UTC,-73.990087,40.746717,-73.991496,40.735604,1
2014-06-17 18:27:00.00000016,29,2014-06-17 18:27:00 UTC,-73.979955,40.76066,-73.940125,40.838717,6
2012-03-05 06:33:00.00000048,9.3,2012-03-05 06:33:00 UTC,-73.982473,40.771892,-73.964485,40.806915,3
2010-04-23 16:15:23.0000001,6.9,2010-04-23 16:15:23 UTC,-73.977796,40.751688,-73.994923,40.7281,1
2011-08-22 22:02:00.00000094,6.9,2011-08-22 22:02:00 UTC,-73.99015,40.74434,-74.005672,40.727185,3
2011-09-29 18:23:48.0000003,23.3,2011-09-29 18:23:48 UTC,-73.940849,40.839893,-73.995482,40.753003,3
2012-04-16 02:51:07.0000001,7.3,2012-04-16 02:51:07 UTC,-73.993061,40.682895,-73.980984,40.664091,1
2014-03-10 06:29:56.0000001,25.5,2014-03-10 06:29:56 UTC,-73.970661,40.796745,-74.007412,40.704836,1
2011-03-02 12:59:57.0000005,2.9,2011-03-02 12:59:57 UTC,-73.980449464339,40.75407369749,-73.973792944325,40.757159065313,1
2014-05-27 07:05:00.00000079,6.5,2014-05-27 07:05:00 UTC,-73.967355,40.803322,-73.970437,40.78866,5
2009-06-12 11:21:00.000000109,31.450000000000003,2009-06-12 11:21:00 UTC,-73.87218,40.774012,-73.979385,40.763688,2
2010-08-21 12:06:58.0000002,7.7,2010-08-21 12:06:58 UTC,-73.977319,40.758386,-74.001416,40.740196,1
2011-02-04 20:16:43.0000005,18.5,2011-02-04 20:16:43 UTC,-73.963651,40.754788,-73.998249,40.722817,2
2011-07-27 19:25:56.0000004,12.1,2011-07-27 19:25:56 UTC,-73.98005,40.76088,-73.945601,40.779532,1
2012-03-07 20:13:00.000000201,5.7,2012-03-07 20:13:00 UTC,-74.00073,40.731922,-73.99746,40.744927,1
2013-09-22 22:29:17.0000002,4,2013-09-22 22:29:17 UTC,-73.956889,40.774853,-73.948228,40.774703,1
2014-01-28 11:10:00.00000034,9,2014-01-28 11:10:00 UTC,-73.975267,40.78727,-73.984072,40.770265,1
2014-07-22 18:35:00.000000254,16.5,2014-07-22 18:35:00 UTC,-73.997308,40.722485,-73.941775,40.714667,5
2009-11-14 01:04:00.000000186,5.7,2009-11-14 01:04:00 UTC,-73.997157,40.764478,-73.991507,40.751532,5
2011-08-06 22:56:00.000000124,9.7,2011-08-06 22:56:00 UTC,-73.99532,40.739458,-73.967528,40.755732,2
2011-12-01 14:59:00.00000089,7.3,2011-12-01 14:59:00 UTC,-73.971292,40.795262,-73.987095,40.775587,1
2012-09-17 17:42:00.00000095,6,2012-09-17 17:42:00 UTC,-73.968952,40.760995,-73.982053,40.766417,1
2009-08-11 08:39:00.0000002,16.1,2009-08-11 08:39:00 UTC,-74.014675,40.717108,-73.979332,40.749867,5
2011-03-20 13:20:00.000000156,15.7,2011-03-20 13:20:00 UTC,-73.97372,40.67893,-73.985858,40.7439,2
2014-05-31 11:42:00.000000158,13.5,2014-05-31 11:42:00 UTC,-74.008575,40.71399,-73.984065,40.754592,1
2014-07-19 03:17:32.0000001,27,2014-07-19 03:17:32 UTC,-73.996515,40.763457,-73.918502,40.870485,1
2010-05-17 00:18:24.0000003,9.7,2010-05-17 00:18:24 UTC,-73.988002,40.721329,-73.990927,40.75021,3
2012-04-04 12:33:00.00000071,4.9,2012-04-04 12:33:00 UTC,-73.980772,40.733667,-73.992877,40.739547,1
2013-06-22 23:41:00.000000202,9,2013-06-22 23:41:00 UTC,-73.98599,40.73489,-73.96218,40.75941,1
2013-11-01 09:33:00.0000003,5,2013-11-01 09:33:00 UTC,-73.98267,40.766575,-73.98114,40.7598,3
2015-03-05 10:17:42.0000005,11.5,2015-03-05 10:17:42 UTC,-73.9796371459961,40.7334098815918,-73.9803695678711,40.750705718994141,1
2009-01-07 22:21:23.0000005,8.2,2009-01-07 22:21:23 UTC,-73.982624,40.763016,-73.983835,40.739079,1
2011-08-21 14:45:21.0000004,8.1,2011-08-21 14:45:21 UTC,-73.955962,40.782131,-73.975948,40.754734,1
2011-09-09 08:56:11.0000001,12.5,2011-09-09 08:56:11 UTC,-73.966023,40.763697,-73.961234,40.806531,1
2013-01-29 21:57:51.0000006,7.5,2013-01-29 21:57:51 UTC,-73.962377,40.770545,-73.98863,40.774303,2
2014-09-03 08:06:00.000000158,12.5,2014-09-03 08:06:00 UTC,-73.972027,40.745702,-73.98384,40.761987,1
2009-03-29 16:47:30.0000001,10.9,2009-03-29 16:47:30 UTC,-73.949524,40.780804,-73.977714,40.745619,1
2012-10-11 18:20:53.0000003,9,2012-10-11 18:20:53 UTC,-73.939085,40.748241,-73.927383,40.738079,1
2012-06-01 09:48:05.0000002,12.5,2012-06-01 09:48:05 UTC,-74.00745,40.715697,-73.988826,40.74306,1
2011-06-30 13:42:00.000000154,6.1,2011-06-30 13:42:00 UTC,-73.96943,40.762357,-73.959682,40.776722,1
2012-02-10 23:42:00.000000139,8.5,2012-02-10 23:42:00 UTC,-73.976975,40.784957,-73.949212,40.802692,1
2012-10-30 16:38:00.00000056,16.5,2012-10-30 16:38:00 UTC,-73.979677,40.721392,-73.990157,40.684175,1
2013-05-20 20:00:49.0000001,14,2013-05-20 20:00:49 UTC,-73.96813,40.787468,-73.977246,40.749968,1
2013-11-02 21:59:00.000000134,28.5,2013-11-02 21:59:00 UTC,-73.988895,40.72313,-73.939175,40.816427,1
2014-08-11 10:13:04.0000003,10.5,2014-08-11 10:13:04 UTC,-73.978115,40.761906,-73.983661,40.752903,1
2010-01-09 16:22:00.000000135,6.5,2010-01-09 16:22:00 UTC,-73.969528,40.795182,-73.95129,40.785595,5
2014-08-10 08:05:20.0000001,4.5,2014-08-10 08:05:20 UTC,-73.997989,40.751111,-73.998652,40.758412,1
2015-01-13 20:28:27.0000005,8,2015-01-13 20:28:27 UTC,0,0,0,0,1
2014-08-09 13:24:00.00000047,9.5,2014-08-09 13:24:00 UTC,-74.005833,40.737022,-73.99718,40.727265,2
2009-04-24 08:39:09.0000002,6.9,2009-04-24 08:39:09 UTC,-73.958582,40.769036,-73.963671,40.756324,1
2010-10-23 20:56:00.000000133,7.7,2010-10-23 20:56:00 UTC,-74.00555,40.740815,-73.994443,40.748643,1
2011-02-07 17:07:58.0000008,8.1,2011-02-07 17:07:58 UTC,0,0,0,0,1
2011-06-18 11:04:00.00000074,8.1,2011-06-18 11:04:00 UTC,-74.007025,40.71601,-73.997088,40.741367,1
2015-03-09 18:55:46.0000004,8,2015-03-09 18:55:46 UTC,-73.992401123046875,40.745395660400391,-73.988807678222656,40.731151580810547,1
2014-12-22 20:12:53.0000006,7,2014-12-22 20:12:53 UTC,-73.980431,40.753823,-73.996707,40.736571,1
2009-02-15 15:04:00.00000046,6.5,2009-02-15 15:04:00 UTC,-74.001988,40.740288,-74.000857,40.7576,3
2010-07-02 11:37:02.0000006,4.1,2010-07-02 11:37:02 UTC,-73.953769,40.766935,-73.95915,40.759572,2
2013-03-23 10:13:00.00000068,11,2013-03-23 10:13:00 UTC,-73.972165,40.746082,-73.995317,40.717495,6
2009-03-26 21:20:00.00000020,14.5,2009-03-26 21:20:00 UTC,-74.008357,40.711915,-73.947383,40.726463,2
2010-02-17 21:33:00.00000036,6.5,2010-02-17 21:33:00 UTC,-73.98771,40.741643,-73.96981,40.754533,1
2013-07-13 21:16:20.0000002,9.5,2013-07-13 21:16:20 UTC,-73.984292,40.740202,-73.980967,40.72111,2
2010-02-06 10:23:32.0000003,16.5,2010-02-06 10:23:32 UTC,-74.004989,40.740884,-73.986227,40.670851,1
2011-08-16 22:42:00.000000109,16.9,2011-08-16 22:42:00 UTC,-74.01409,40.713848,-73.97853,40.75074,1
2009-07-23 09:24:23.0000001,7.3,2009-07-23 09:24:23 UTC,-73.980749,40.745682,-74.001443,40.740147,1
2010-03-26 14:41:31.0000003,6.5,2010-03-26 14:41:31 UTC,-73.995253,40.740004,-73.986178,40.755529,1
2010-10-30 17:31:00.00000089,3.3,2010-10-30 17:31:00 UTC,-73.979492,40.756092,-73.982285,40.751387,1
2012-05-02 00:12:41.0000001,4.9,2012-05-02 00:12:41 UTC,-74.004063,40.733044,-74.000902,40.739039,1
2009-02-03 18:58:00.00000033,4.5,2009-02-03 18:58:00 UTC,-73.966778,40.753462,-73.976775,40.74549,2
2010-06-22 00:14:00.00000099,3.7,2010-06-22 00:14:00 UTC,-73.98475,40.769688,-73.985178,40.77295,1
2011-08-10 07:53:28.0000003,8.5,2011-08-10 07:53:28 UTC,-73.977129,40.743229,-73.982967,40.760851,1
2011-09-16 08:52:42.0000003,7.3,2011-09-16 08:52:42 UTC,-73.956,40.7818,-73.9704,40.7621,1
2012-06-07 03:31:49.0000001,8.5,2012-06-07 03:31:49 UTC,-73.989325,40.718372,-73.951776,40.714027,4
2014-04-12 19:27:43.0000002,7.5,2014-04-12 19:27:43 UTC,-73.962526,40.804963,-73.951234,40.794027,1
2015-05-14 22:17:52.0000002,11,2015-05-14 22:17:52 UTC,-73.982803344726562,40.762062072753906,-73.992195129394531,40.7410774230957,2
2010-03-30 19:52:14.0000006,6.9,2010-03-30 19:52:14 UTC,-73.952123,40.798583,-73.970586,40.785857,1
2011-11-05 11:42:00.000000255,9.3,2011-11-05 11:42:00 UTC,-73.974337,40.747247,-74.002022,40.735005,1
2012-02-23 11:16:31.0000006,18.1,2012-02-23 11:16:31 UTC,-74.00809,40.704134,-73.97228,40.765205,1
2009-08-21 13:30:36.0000001,11.3,2009-08-21 13:30:36 UTC,-73.994663,40.740154,-73.970216,40.784012,1
2009-10-24 19:49:34.0000004,6.5,2009-10-24 19:49:34 UTC,-73.981823,40.750569,-73.967098,40.764436,1
2012-05-17 02:22:00.00000036,8.1,2012-05-17 02:22:00 UTC,-73.997475,40.721012,-74.014847,40.71051,5
2014-02-18 16:57:00.000000161,13,2014-02-18 16:57:00 UTC,-73.974393,40.731165,-73.967547,40.763287,1
2014-08-18 08:49:51.0000001,11.5,2014-08-18 08:49:51 UTC,-73.973927,40.754665,-73.995014,40.743983,1
2009-01-19 21:37:31.0000001,3.8,2009-01-19 21:37:31 UTC,-73.984986,40.761004,-73.993225,40.764427,1
2011-03-13 13:54:18.0000002,11.3,2011-03-13 13:54:18 UTC,-73.98233,40.739389,-73.991978,40.749484,1
2011-04-23 01:57:09.0000002,8.1,2011-04-23 01:57:09 UTC,-73.99057,40.718736,-73.949405,40.713832,2
2012-07-24 23:17:46.0000001,9.3,2012-07-24 23:17:46 UTC,-74.000721,40.732089,-73.967068,40.760546,1
2009-09-09 08:53:32.0000005,10.9,2009-09-09 08:53:32 UTC,-73.964152,40.756547,-73.995877,40.743679,1
2009-12-06 11:56:00.000000143,6.1,2009-12-06 11:56:00 UTC,-73.963793,40.762038,-73.97683,40.748182,1
2010-05-03 02:36:00.0000009,11.7,2010-05-03 02:36:00 UTC,-73.985378,40.76895,-73.923687,40.737363,1
2010-11-09 11:19:00.000000181,49.57,2010-11-09 11:19:00 UTC,-73.944293,40.782992,-73.795263,40.644525,1
2011-12-21 03:38:00.00000010,6.5,2011-12-21 03:38:00 UTC,-73.983332,40.743065,-73.989807,40.729502,1
2012-10-02 22:24:00.000000137,9.5,2012-10-02 22:24:00 UTC,-74.008492,40.7058,-74.015212,40.716,1
2013-12-21 04:01:48.0000002,13.5,2013-12-21 04:01:48 UTC,-73.987308,40.750415,-73.965896,40.800112,2
2015-04-30 19:52:04.0000006,10,2015-04-30 19:52:04 UTC,-73.999984741210938,40.727100372314453,-73.989799499511719,40.746856689453125,1
2010-02-12 17:59:00.000000193,12.1,2010-02-12 17:59:00 UTC,-74.089297,40.766852,-74.093677,40.776917,1
2010-05-04 16:09:47.0000004,10.1,2010-05-04 16:09:47 UTC,-73.991122,40.755179,-73.98439,40.746914,3
2011-07-21 21:45:57.0000002,6.5,2011-07-21 21:45:57 UTC,-73.99113,40.750449,-73.981735,40.743454,1
2012-01-21 20:03:00.000000156,14.5,2012-01-21 20:03:00 UTC,-73.944637,40.779463,-73.950347,40.823082,3
2009-04-08 13:51:00.000000156,8.9,2009-04-08 13:51:00 UTC,-73.991482,40.75054,-73.986288,40.757127,1
2010-03-13 00:17:00.000000225,11.3,2010-03-13 00:17:00 UTC,-73.972725,40.755865,-74.008655,40.740618,3
2010-03-19 13:39:00.00000083,6.9,2010-03-19 13:39:00 UTC,-73.964843,40.772577,-73.974795,40.75609,1
2013-07-04 06:59:00.0000008,6.5,2013-07-04 06:59:00 UTC,-73.982503,40.739445,-73.975238,40.724972,2
2013-08-06 22:14:03.0000005,2.5,2013-08-06 22:14:03 UTC,0,0,0,0,1
2012-07-15 11:12:27.0000003,4.9,2012-07-15 11:12:27 UTC,-73.986265,40.762127,-73.992471,40.749666,1
2012-12-24 14:22:00.00000078,5,2012-12-24 14:22:00 UTC,-73.992937,40.748357,-73.998807,40.74956,5
2014-10-31 13:11:04.0000002,8.5,2014-10-31 13:11:04 UTC,-73.965957,40.80544,-73.969067,40.785695,2
2010-05-24 19:23:49.0000002,4.1,2010-05-24 19:23:49 UTC,-73.958782,40.76833,-73.957217,40.774609,1
2014-08-02 22:10:00.00000072,27.5,2014-08-02 22:10:00 UTC,-73.97143,40.67585,-73.958427,40.76461,2
2009-03-27 10:08:00.000000176,6.9,2009-03-27 10:08:00 UTC,-73.983123,40.734785,-73.973378,40.751678,5
2013-11-18 07:58:00.000000183,10.5,2013-11-18 07:58:00 UTC,-73.954812,40.789157,-73.960373,40.774652,1
2014-03-11 08:28:00.000000141,5.5,2014-03-11 08:28:00 UTC,-73.986402,40.753465,-73.980665,40.750502,2
2010-05-28 19:00:12.0000004,11.7,2010-05-28 19:00:12 UTC,-73.991776,40.738504,-73.982423,40.76725,2
2012-01-21 17:59:43.0000001,8.1,2012-01-21 17:59:43 UTC,-73.99238,40.723937,-73.976763,40.743715,0
2015-05-19 08:07:58.0000006,5.5,2015-05-19 08:07:58 UTC,-73.98291015625,40.739322662353516,-73.993515014648438,40.741500854492188,1
2010-08-08 17:06:00.00000019,5.3,2010-08-08 17:06:00 UTC,-73.961553,40.768458,-73.947785,40.776147,5
2010-08-13 08:05:57.0000002,4.9,2010-08-13 08:05:57 UTC,-73.958025,40.778918,-73.982675,40.771388,1
2014-01-01 04:36:00.000000104,6,2014-01-01 04:36:00 UTC,-73.975785,40.744847,-73.969442,40.751162,3
2009-04-09 17:28:59.0000001,7.9,2009-04-09 17:28:59 UTC,-74.000637,40.752676,-73.982819,40.771808,1
2014-01-11 13:56:51.0000003,9,2014-01-11 13:56:51 UTC,0,0,0,0,1
2014-04-28 21:50:00.00000096,9.5,2014-04-28 21:50:00 UTC,-73.976895,40.75156,-74.001628,40.735347,6
2009-04-03 15:03:53.0000002,8.9,2009-04-03 15:03:53 UTC,0,0,0,0,2
2009-11-01 19:17:26.0000005,4.9,2009-11-01 19:17:26 UTC,-73.968108,40.80121,-73.976604,40.788216,2
2010-01-23 15:59:45.0000003,4.5,2010-01-23 15:59:45 UTC,-74.005653,40.71427,-73.990945,40.745408,1
2010-03-12 12:38:33.0000004,18.1,2010-03-12 12:38:33 UTC,-73.983622,40.760054,-74.0078,40.706141,1
2012-05-03 15:32:23.0000003,4.9,2012-05-03 15:32:23 UTC,-73.945577,40.773769,-73.954134,40.778559,1
2009-09-14 17:42:24.0000001,6.9,2009-09-14 17:42:24 UTC,-73.985922,40.762753,-73.968891,40.785983,1
2012-03-04 00:55:15.0000001,8.9,2012-03-04 00:55:15 UTC,-73.9907,40.740185,-73.987135,40.768665,1
2013-08-27 19:38:00.000000173,7.5,2013-08-27 19:38:00 UTC,-74.003105,40.743272,-73.980932,40.733935,5
2010-09-08 08:28:00.00000027,10.1,2010-09-08 08:28:00 UTC,-73.976022,40.750937,-73.973467,40.743988,2
2010-11-05 22:42:20.0000003,10.5,2010-11-05 22:42:20 UTC,-73.998436,40.721142,-73.98403,40.75908,2
2012-06-07 19:43:00.00000046,5.7,2012-06-07 19:43:00 UTC,-73.982842,40.755335,-73.99288,40.748102,5
2015-01-09 21:50:51.0000008,4.5,2015-01-09 21:50:51 UTC,-74.001663208007812,40.736324310302734,-74.008193969726562,40.73797607421875,2
2009-12-28 20:23:00.000000145,12.5,2009-12-28 20:23:00 UTC,-73.957238,40.770118,-73.990575,40.75623,1
2012-11-22 02:54:54.0000001,6,2012-11-22 02:54:54 UTC,-74.004105,40.742417,-74.00822,40.738356,2
2013-06-25 16:03:00.000000156,13.5,2013-06-25 16:03:00 UTC,-73.966832,40.76712,-73.988202,40.745622,5
2009-11-20 15:12:00.00000068,7.3,2009-11-20 15:12:00 UTC,-73.97607,40.756248,-73.956927,40.78322,5
2010-10-05 19:36:11.0000003,61,2010-10-05 19:36:11 UTC,-73.975977,40.764159,-74.046294,40.715119,1
2013-02-02 10:17:44.0000002,13.5,2013-02-02 10:17:44 UTC,-73.988344,40.731265,-73.982336,40.770326,1
2013-12-04 12:10:00.00000029,10.5,2013-12-04 12:10:00 UTC,-73.954262,40.784857,-73.968745,40.765802,1
2013-01-30 23:12:53.0000003,16,2013-01-30 23:12:53 UTC,-73.979895,40.743129,-73.983528,40.78278,2
2015-02-27 23:46:14.0000009,11,2015-02-27 23:46:14 UTC,-73.993492126464844,40.757381439208984,-73.9764633178711,40.788532257080078,1
2015-06-08 07:05:28.0000003,4.5,2015-06-08 07:05:28 UTC,-73.9651107788086,40.772342681884766,-73.952072143554688,40.768020629882812,1
2012-12-02 23:23:00.0000006,7.5,2012-12-02 23:23:00 UTC,-74.005622,40.726365,-74.006332,40.738692,1
2013-02-11 15:45:00.00000058,6.5,2013-02-11 15:45:00 UTC,-73.996897,40.742142,-73.995473,40.733487,1
2013-06-06 20:36:00.000000230,7.5,2013-06-06 20:36:00 UTC,-73.986487,40.740007,-73.992172,40.725622,1
2014-07-23 09:16:00.000000102,18.5,2014-07-23 09:16:00 UTC,-73.968852,40.798777,-73.992838,40.748297,1
2010-06-07 09:13:00.000000142,13.3,2010-06-07 09:13:00 UTC,-74.007493,40.72668,-73.976527,40.751693,2
2011-10-29 03:05:16.0000002,29.3,2011-10-29 03:05:16 UTC,-73.990725,40.72436,-73.917032,40.767097,1
2012-04-06 19:20:00.000000182,10.9,2012-04-06 19:20:00 UTC,-73.972967,40.746012,-73.950372,40.787432,2
2012-04-28 20:13:39.0000003,4.9,2012-04-28 20:13:39 UTC,-73.988482,40.778515,-73.977864,40.783616,2
2009-05-23 04:10:20.0000001,8.5,2009-05-23 04:10:20 UTC,-74.006389,40.744549,-73.973675,40.755258,3
2012-03-27 15:38:35.0000001,5.3,2012-03-27 15:38:35 UTC,-73.994902,40.740144,-73.992986,40.748582,1
2012-05-31 00:25:12.0000003,5.3,2012-05-31 00:25:12 UTC,-74.001501,40.730886,-74.000516,40.741846,1
2014-01-06 11:15:00.00000034,7.5,2014-01-06 11:15:00 UTC,-73.967905,40.752192,-73.98615,40.755705,1
2015-05-22 22:34:08.0000005,10,2015-05-22 22:34:08 UTC,-73.985397338867188,40.762939453125,-73.9874267578125,40.744285583496094,1
